2018,3,SUV,自主紧凑型,28,汉腾汽车,汉腾X5,3002
2018,3,SUV,自主紧凑型,29,众泰汽车,众泰SR7,2957
2018,3,SUV,自主紧凑型,30,力帆汽车,力帆迈威,2954
2018,3,SUV,自主紧凑型,31,上汽乘用车,荣威RX5新能源,2930
2018,3,SUV,自主紧凑型,32,开瑞汽车,开瑞K60,2475
2018,3,SUV,自主紧凑型,33,奇瑞汽车,奇瑞瑞虎7,2181
2018,3,SUV,自主紧凑型,34,汉腾汽车,汉腾X7,2062
2018,3,SUV,自主紧凑型,35,东南汽车,东南DX7,2046
2018,3,SUV,自主紧凑型,36,华晨中华,中华V6,1990
2018,3,SUV,自主紧凑型,37,东风风行,东风风行SX6,1950
2018,3,SUV,自主紧凑型,38,江淮汽车,江淮瑞风S5,1937
2018,3,SUV,自主紧凑型,39,北京汽车,北京BJ40,1647
2018,3,SUV,自主紧凑型,40,海马汽车,海马S7,1575
2018,3,SUV,自主紧凑型,41,长城汽车,哈弗H4,1429
2018,3,SUV,自主紧凑型,42,北京汽车,北京BJ20,1424
2018,3,SUV,自主紧凑型,43,上汽乘用车,名爵GS锐腾,1138
2018,3,SUV,自主紧凑型,44,长城汽车,哈弗H5,1094
2018,3,SUV,自主紧凑型,45,野马汽车,野马T70,1015
2018,3,SUV,自主紧凑型,46,陆风汽车,陆风,939
2018,3,SUV,自主紧凑型,47,东风裕隆,纳智捷优6 SUV,878
2018,3,SUV,自主紧凑型,48,众泰汽车,大迈X5,838
2018,3,SUV,自主紧凑型,49,江淮汽车,江淮瑞风S7,641
2018,3,SUV,自主紧凑型,50,北汽银翔,北汽幻速S6,516
2018,3,SUV,自主紧凑型,51,广汽三菱,祺智PHEV,415
2018,3,SUV,自主紧凑型,52,野马汽车,野马T80,408
2018,3,SUV,自主紧凑型,53,凯翼汽车,凯翼X5,398
2018,3,SUV,自主紧凑型,54,广汽新能源,广汽传祺GS4新能源,372
2018,3,SUV,自主紧凑型,55,东风乘用车,东风风神AX5,318
2018,3,SUV,自主紧凑型,56,华晨中华,中华V5,268
2018,3,SUV,自主紧凑型,57,斯威汽车,SWM斯威X3,232
2018,3,SUV,自主紧凑型,58,北汽制造,北汽勇士,205
2018,3,SUV,自主紧凑型,59,一汽奔腾,奔腾X80,163
2018,3,SUV,自主紧凑型,60,凯翼汽车,凯翼V3,122
2018,3,SUV,自主紧凑型,61,福田汽车,福田萨瓦纳,78
2018,3,SUV,自主紧凑型,62,力帆汽车,力帆X70,56
2018,3,SUV,自主紧凑型,63,野马汽车,野马E70电动,44
2018,3,SUV,自主紧凑型,64,观致汽车,观致3都市SUV,36
2018,3,SUV,自主紧凑型,65,小鹏汽车,小鹏汽车G3,30
2018,3,SUV,自主紧凑型,66,北京汽车,北汽绅宝X65,0
2018,3,SUV,自主紧凑型,67,海马汽车,海马骑士,0
2018,3,SUV,自主紧凑型,68,北京汽车,北汽绅宝X55,0
2018,3,SUV,自主紧凑型,69,汉腾汽车,汉腾X5新能源,0
2018,3,SUV,自主紧凑型,70,开瑞汽车,开瑞K60EV,0
2018,3,SUV,自主紧凑型,71,北汽昌河,昌河Q7,0
2018,3,SUV,自主紧凑型,72,天津一汽,一汽骏派D80,0
2018,3,SUV,自主紧凑型,73,汉腾汽车,汉腾X7新能源,0
2018,3,SUV,自主紧凑型,74,一汽奔腾,奔腾SENIA R9,0
2018,3,SUV,自主紧凑型,75,猎豹汽车,猎豹迈途,0
2018,3,SUV,自主紧凑型,76,吉利汽车,领克01新能源,0
2018,3,SUV,自主紧凑型,77,长城汽车,欧拉iQ,0
2018,3,SUV,自主紧凑型,78,吉利汽车,吉利帝豪GSe,0
2018,3,SUV,自主紧凑型,79,一汽吉林,一汽森雅R9,0
2018,3,SUV,自主紧凑型,80,北京汽车,北京汽车智行,0
2018,3,SUV,自主紧凑型,81,上汽乘用车,名爵HS,0
2018,3,SUV,自主紧凑型,82,吉利汽车,领克02,0
2018,3,SUV,自主紧凑型,83,长城汽车,哈弗F5,0
2018,3,SUV,自主紧凑型,84,斯威汽车,SWM斯威G01,0
2018,3,SUV,自主紧凑型,85,长城汽车,WEY VV6,0
2018,3,SUV,自主紧凑型,86,华泰汽车,华泰新能源EV,0
2018,3,SUV,自主紧凑型,87,广汽乘用车,广汽传祺GS5,0
2018,3,SUV,自主小型,1,上汽通用五菱,宝骏510,41158
2018,3,SUV,自主小型,2,长安汽车,长安CS35,11953
2018,3,SUV,自主小型,3,长城汽车,哈弗H2,10467
2018,3,SUV,自主小型,4,吉利汽车,吉利远景X3,10366
2018,3,SUV,自主小型,5,奇瑞汽车,奇瑞瑞虎3,9071
2018,3,SUV,自主小型,6,东南汽车,东南DX3,8231
2018,3,SUV,自主小型,7,众泰汽车,众泰T300,7943
2018,3,SUV,自主小型,8,一汽奔腾,奔腾X40,7937
2018,3,SUV,自主小型,9,广汽乘用车,广汽传祺GS3,7734
2018,3,SUV,自主小型,10,奇瑞汽车,奇瑞瑞虎5X,7359
2018,3,SUV,自主小型,11,上汽乘用车,荣威RX3,7328
2018,3,SUV,自主小型,12,上汽乘用车,名爵ZS,7078
2018,3,SUV,自主小型,13,江淮汽车,江淮瑞风S3,4839
2018,3,SUV,自主小型,14,一汽吉林,一汽森雅R7,4837
2018,3,SUV,自主小型,15,猎豹汽车,猎豹CS9,4566
2018,3,SUV,自主小型,16,长安汽车,长安CS15,3801
2018,3,SUV,自主小型,17,华晨中华,中华V3,3680
2018,3,SUV,自主小型,18,北京汽车,北汽绅宝X35,2771
2018,3,SUV,自主小型,19,北汽昌河,昌河Q35,2762
2018,3,SUV,自主小型,20,奇瑞汽车,奇瑞瑞虎5,2754
2018,3,SUV,自主小型,21,东风裕隆,纳智捷U5 SUV,2451
2018,3,SUV,自主小型,22,江淮汽车,江淮瑞风S2,1912
2018,3,SUV,自主小型,23,比亚迪,比亚迪元,1909
2018,3,SUV,自主小型,24,吉利汽车,吉利远景X1,1512
2018,3,SUV,自主小型,25,长城汽车,哈弗H1,1304
2018,3,SUV,自主小型,26,北京汽车,北汽绅宝X25,880
2018,3,SUV,自主小型,27,北汽新能源,北汽新能源EX,833
2018,3,SUV,自主小型,28,东风乘用车,东风风神AX4,682
2018,3,SUV,自主小型,29,天津一汽,一汽骏派D60,657
2018,3,SUV,自主小型,30,比速汽车,比速T3,515
2018,3,SUV,自主小型,31,力帆汽车,力帆X50,444
2018,3,SUV,自主小型,32,北汽制造,北京BJ212,431
2018,3,SUV,自主小型,33,广汽新能源,广汽传祺GE3,429
2018,3,SUV,自主小型,34,猎豹汽车,猎豹CS9新能源,364
2018,3,SUV,自主小型,35,凯翼汽车,凯翼X3,348
2018,3,SUV,自主小型,36,潍柴汽车,英致G3,326
2018,3,SUV,自主小型,37,北汽昌河,昌河Q25,280
2018,3,SUV,自主小型,38,云度新能源,云度π1,276
2018,3,SUV,自主小型,39,奇瑞汽车,奇瑞瑞虎3xe,233
2018,3,SUV,自主小型,40,东风乘用车,东风风神AX3,165
2018,3,SUV,自主小型,41,云度新能源,云度π3,70
2018,3,SUV,自主小型,42,北汽银翔,北汽幻速S2,69
2018,3,SUV,自主小型,43,长安汽车,长安CS15 EV,33
2018,3,SUV,自主小型,44,东南汽车,东南DX3电动车,0
2018,3,SUV,自主小型,45,江淮汽车,江淮iEV7S,0
2018,3,SUV,自主小型,46,康迪电动车,全球鹰EX3,0
2018,3,SUV,自主小型,47,江铃汽车,江铃E400,0
2018,3,SUV,自主小型,48,比亚迪,比亚迪元新能源,0
2018,3,SUV,自主小型,49,力帆汽车,力帆X60,0
2018,3,SUV,自主小型,50,众泰汽车,众泰T300新能源,0
2018,5,SUV,自主紧凑型,1,长城汽车,哈弗H6,30616
2018,5,SUV,自主紧凑型,2,吉利汽车,吉利博越,21292
2018,5,SUV,自主紧凑型,3,上汽通用五菱,宝骏530,17003
2018,5,SUV,自主紧凑型,4,广汽乘用车,广汽传祺GS4,16096
2018,5,SUV,自主紧凑型,5,上汽乘用车,荣威RX5,13075
2018,5,SUV,自主紧凑型,6,吉利汽车,吉利帝豪GS,12777
2018,5,SUV,自主紧凑型,7,吉利汽车,吉利远景X6,10285
2018,5,SUV,自主紧凑型,8,吉利汽车,领克01,9234
