北京,上海,2019-03-18,False,东方航空,MU5110,12:00,14:20,100%,830
北京,上海,2019-03-18,False,东方航空,MU5112,13:00,15:15,90%,980
北京,上海,2019-03-18,False,东方航空,MU271,13:00,15:20,97%,830
北京,上海,2019-03-18,False,中国国航,CA1517,13:30,15:35,87%,1490
北京,上海,2019-03-18,False,东方航空,MU5154,13:30,15:45,67%,980
北京,上海,2019-03-18,False,东方航空,MU5114,14:00,16:15,93%,980
北京,上海,2019-03-18,False,中国国航,CA1521,14:30,16:35,77%,1490
北京,上海,2019-03-18,False,东方航空,MU5116,15:05,17:15,90%,1130
北京,上海,2019-03-18,False,中国联航,KN5955,15:25,17:35,73%,678
北京,上海,2019-03-18,False,中国国航,CA1515,15:30,17:35,73%,1490
北京,上海,2019-03-18,False,海南航空,HU7609,15:40,18:00,90%,760
北京,上海,2019-03-18,False,东方航空,MU5118,16:00,18:15,87%,1130
北京,上海,2019-03-18,False,中国国航,CA1549,16:30,18:35,57%,1360
北京,上海,2019-03-18,False,东方航空,MU5120,16:55,19:10,63%,1480
北京,上海,2019-03-18,False,海南航空,HU7601,17:20,19:30,70%,850
北京,上海,2019-03-18,False,中国国航,CA1855,17:30,19:35,57%,1130
北京,上海,2019-03-18,False,东方航空,MU5122,17:55,20:15,77%,980
北京,上海,2019-03-18,False,中国国航,CA1885,18:30,20:35,60%,1280
北京,上海,2019-03-18,False,东方航空,MU5124,19:00,21:15,67%,1130
北京,上海,2019-03-18,False,东方航空,MU5130,19:20,21:40,73%,670
北京,上海,2019-03-18,False,中国国航,CA1857,19:30,21:40,90%,830
北京,上海,2019-03-18,False,东方航空,MU5126,20:00,22:15,90%,600
北京,上海,2019-03-18,False,中国国航,CA1883,20:20,22:35,87%,540
北京,上海,2019-03-18,False,东方航空,MU9106,20:20,22:50,90%,670
北京,上海,2019-03-18,False,上海航空,FM9106,20:20,22:50,90%,610
北京,上海,2019-03-18,False,中国国航,CA1589,20:30,22:40,90%,540
北京,上海,2019-03-18,False,东方航空,MU5128,21:00,23:15,63%,520
北京,上海,2019-03-18,False,中国联航,KN5987,21:00,23:25,80%,410
北京,上海,2019-03-18,False,东方航空,MU5158,21:20,23:45,57%,520
北京,上海,2019-03-18,False,海南航空,HU7603,21:25,23:40,90%,625
