title,comment,play,pic,aid,bvid,created,date,time,length,video_review,favorite,coin,share,like
【KBShinya】论美貌你是比不过我哒【含精分小剧场】,1371,125639,//i2.hdslb.com/bfs/archive/4cb3e68e2c7699995c20b0b1aa828b779e9342dc.jpg,17536087,BV1oW41187y4,1514116811,2017/12/24,20:0:11,04:23,2265,4438,6303,1275,5202
【KBShinya】Remember Me【寻梦环游记】,1336,228750,//i2.hdslb.com/bfs/archive/ce349b5335b1a603c05aba92a46c3111ce40a4e1.jpg,17229627,BV19W411h7mP,1513167570,2017/12/13,20:19:30,03:29,913,6082,11401,1186,5881
【KBShinya】给我滚-伪装夫夫续作【更新至34P】,17552,1230030,//i2.hdslb.com/bfs/archive/d449b9c823b0e28eeadbaa095ead727b2075f078.jpg,16793362,BV18W411a7bH,1512124243,2017/12/1,18:30:43,1006:35,120497,29019,37715,3588,23710
【哦漏×KBShinya】大小姐和大少爷的反派生涯【2P有remix】,3697,521217,//i2.hdslb.com/bfs/archive/fe3d455e7913cb353b2515851ebc9789343cd795.jpg,16057283,BV1Yx411j7Bz,1509885469,2017/11/5,20:37:49,05:44,4024,26902,19505,3214,15005
【KBShinya】戏精,2063,204101,//i1.hdslb.com/bfs/archive/d8a69c1061a9e01d776c54a11a7732d85dd05367.jpg,15980737,BV1zx411E72S,1509705223,2017/11/3,18:33:43,04:04,2124,10682,10370,1429,5800
【KBShinya】Shape of you,3064,425421,//i2.hdslb.com/bfs/archive/dcb8dfbcfd5e75795d760e67e6f7c4b30a04485f.jpg,15433690,BV1tx411g7SR,1508073066,2017/10/15,21:11:6,03:55,3008,15831,19978,1861,7104
【KBShinya】病名为爱,4025,453800,//i0.hdslb.com/bfs/archive/37f0058cdcbe5dcfdeaed1880f114ba163b81648.jpg,15034364,BV1Mx41137GT,1507029326,2017/10/3,19:15:26,03:52,10308,19574,16413,2440,7855
【KBShinya】撒野【PV已授权】,5483,1522874,//i1.hdslb.com/bfs/archive/4da3adb82018169569a88f6660a65d7626235eb9.jpg,14485079,BV1ix411s7Dd,1505471523,2017/9/15,18:32:3,04:12,11040,58842,40672,8754,50487
【KBShinya】千古万里城【戏腔】,2174,186569,//i1.hdslb.com/bfs/archive/01c91d76f30301eadbc6ebe957c26b0347e098bb.jpg,14311877,BV1Lx41147cr,1504953970,2017/9/9,18:46:10,04:40,1716,8166,9424,423,750
【KBShinya】读微博评论第一期（也可能是最后一期）,2557,291251,//i1.hdslb.com/bfs/archive/7db06264564772af5731f541a11dd7c66c61c1de.jpg,14142429,BV1Ax411b7jg,1504444206,2017/9/3,21:10:6,11:23,6493,5214,14508,797,4363
【A路人×KBShinya】非酋【这是正经的歌】,4608,582148,//i1.hdslb.com/bfs/archive/ef614df8bcff281e56a8657ec2b8ca6c03b9dc8e.jpg,13885699,BV14x41187u5,1503843523,2017/8/27,22:18:43,02:52,7076,27124,20103,4177,6281
【KBShinya】千本樱,3722,230747,//i0.hdslb.com/bfs/archive/830cf99f1634c38f31b5074c7af0853270e9064c.jpg,13743618,BV1Xx411b7AL,1503547650,2017/8/24,12:7:30,04:13,4037,12002,13173,781,1695
【KBShinya】罐头【…又嗲又洗脑的歌】,3489,285034,//i0.hdslb.com/bfs/archive/0de161f264dbc340877bba3201844bc1389c436e.jpg,13439568,BV1Lx411J767,1502878892,2017/8/16,18:21:32,02:26,3952,12706,11038,1346,1501
【KBShinya】歪歪？【打电话小情歌】,4002,504358,//i0.hdslb.com/bfs/archive/4601d5663aff7151e5f4f4853517c7d3c32cb616.jpg,13182278,BV1qx411n7xX,1502334522,2017/8/10,11:8:42,03:58,8134,20889,19311,5090,2322
【KBShinya】紫薇吟【梦间集同人曲】,3194,165730,//i0.hdslb.com/bfs/archive/136257fc2ea39381a53cad8d803f8d95b5fb1fd1.jpg,12603615,BV1Qx411p799,1501848059,2017/8/4,20:0:59,07:38,4350,10698,10968,1311,633
【KBShinya】是谁给你的勇气,4851,327219,//i1.hdslb.com/bfs/archive/84a581aa6d4d43f6e53ba728220aeb3cf6edbc40.jpg,12801165,BV1Xx411W7P4,1501500288,2017/7/31,19:24:48,03:25,9047,13183,18008,1429,1171
【KBShinya】我心上住着一座长安城【感于真实故事】,7144,384057,//i0.hdslb.com/bfs/archive/30f609537e9fe5ee35f554c75b0ae220419c3f64.jpg,12271130,BV1xx411B7G2,1500289257,2017/7/17,19:0:57,03:29,5138,24853,28228,9399,4390
【哦漏×KBShinya】深海少女【钢琴版】,3682,270971,//i2.hdslb.com/bfs/archive/d3213e8ffaca81a65216c1d87e291c02e79a20da.jpg,11977009,BV1tx411z7C4,1499421706,2017/7/7,18:1:46,04:58,4433,14973,17308,1553,1291
【KBShinya】樱花樱花想见你【HB to 哦漏】,7985,453122,//i2.hdslb.com/bfs/archive/c8d0791788e4b87416621fef4e9b0c6fb40c1691.jpg,11833407,BV19x411B72g,1499054415,2017/7/3,12:0:15,05:02,12683,21219,26380,2835,3937
【KBShinya】达拉崩吧【其实应该叫《哈哈哈哈》】,4243,436094,//i0.hdslb.com/bfs/archive/b213fbbeeb550ae2b20a4955df24422cd79704d2.jpg,11170933,BV1Bx411a7iq,1496925666,2017/6/8,20:41:6,03:28,14044,22727,31144,8616,4221
【KBShinya】小半,2543,161297,//i2.hdslb.com/bfs/archive/b1139a369bece062eb108181a984d5fc62db9096.jpg,10655954,BV1ax411v7j2,1495189719,2017/5/19,18:28:39,05:29,1960,6693,9434,841,811
【KBShinya】童话镇,2838,254315,//i0.hdslb.com/bfs/archive/8f82919138716f1c2d87cf12528df2bc57331a42.jpg,10503531,BV1vx411e7Rm,1494586702,2017/5/12,18:58:22,04:19,3269,9727,17939,1196,690
【KBShinya】oath sign【F/Z OP1】,1675,81524,//i0.hdslb.com/bfs/archive/131092e3f9767751c4c99ed0aa8525c619602ab2.jpg,10429410,BV1Sx411m7xL,1494345615,2017/5/10,0:0:15,04:09,987,8403,3877,251,259
【哦漏×KBShinya】 双鱼座,4588,157520,//i1.hdslb.com/bfs/archive/44032e5797650cbf133c851c2eef1674d9a467ea.jpg,10348583,BV1Vx411m7Yr,1494041300,2017/5/6,11:28:20,05:31,7835,11352,10434,1492,782
【KBShinya】问剑逍遥【攻音念白&古风燃曲】,2383,129965,//i0.hdslb.com/bfs/archive/89ce6687aa53960f2bfb9e2d08a4ed89d16c813f.jpg,10022490,BV1Vx411U7Ua,1492865517,2017/4/22,20:51:57,04:16,1654,8894,11006,344,175
【KBShinya】当然是选择原谅她啊,7566,1563862,//i1.hdslb.com/bfs/archive/59ffd8b3e121226d19e0e0d9a3d146a79467edb8.jpg,9858080,BV1Px411D7Dx,1492251198,2017/4/15,18:13:18,02:21,19780,46478,41261,33310,8274
