title,comment,play,pic,aid,bvid,created,date,time,length,video_review,favorite,coin,share,like
在纽约捡垃圾真的能发财吗？挑战捡垃圾能赚多少钱！,7763,2004039,//i0.hdslb.com/bfs/archive/8b955cb18acec3eea9504f5d4e3efced3828db12.jpg,52802562,BV19441177E2,1558147491,2019/5/18,10:44:51,06:13,10841,4240,20991,1740,58366
中国产品引发美国人排队购买！听听美国人怎么说？,12527,3800258,//i0.hdslb.com/bfs/archive/44eaeef50b57685cc7996902adbe8c4684d16348.jpg,52661579,BV1D4411J7Fn,1558062026,2019/5/17,11:0:26,05:19,14046,10789,25936,10458,93523
揭秘印度低收入有多低？孟买千人洗衣场每月仅100美元！,6551,1649489,//i0.hdslb.com/bfs/archive/d21a1920b2e89b14e91a7f5816e66bacceaf4a66.jpg,51996814,BV1W4411Y7Jy,1557487843,2019/5/10,19:30:43,05:43,8881,3624,15660,2509,48293
体验印度首都最好的网吧，印度人爱玩什么游戏？,5038,2670803,//i2.hdslb.com/bfs/archive/6e756bdea6e533b87ad0290ecb72c0727244544e.jpg,51617855,BV1c4411q7sj,1557142226,2019/5/6,19:30:26,05:13,20401,4376,16204,1597,60996
体验高峰期的印度火车！真的有挂票吗？,4641,1721187,//i1.hdslb.com/bfs/archive/cc97826d5a837db09029825c9b63096463768bb2.jpg,50708563,BV184411b7bb,1556883002,2019/5/3,19:30:2,07:35,15569,3147,13838,2775,48226
第一次吃云南手抓饭，300元竟然有这么多,8009,2506896,//i1.hdslb.com/bfs/archive/6052c4a986f62a252fe5c85fadde0b92d5eae9e4.jpg,51210635,BV164411x724,1556807578,2019/5/2,22:32:58,04:54,15616,9573,24989,7468,75727
对比孟买贫民窟和首富豪宅，印度贫富差距有多大？,8507,2214134,//i0.hdslb.com/bfs/archive/aea1f5eff4ea57a68cec4226148a463b4b8443ca.jpg,50708395,BV1B4411b7Er,1556537456,2019/4/29,19:30:56,06:26,19140,5105,17939,3468,60831
实拍印度厕所！印度人上厕所真的不用纸吗？,8128,2054984,//i1.hdslb.com/bfs/archive/2c021705a958225a49f9fe4dc52ae70e3701f7b6.jpg,50490236,BV1A4411h7GX,1556278221,2019/4/26,19:30:21,05:41,19382,4120,14651,6992,56523
挑战上海金茂室外玻璃栈道，恐高的我能走完吗？,3838,1351569,//i0.hdslb.com/bfs/archive/9c899e21c0ca1fa27e69585667ae00995c571d2f.jpg,50343700,BV14441187Sa,1556103551,2019/4/24,18:59:11,05:03,10611,3542,15482,2235,44350
印度恒河里竟然有死牛！这条河到底脏不脏？,7179,2406851,//i2.hdslb.com/bfs/archive/7ad5cd723514e94f718126c82e3a8485305af2dc.jpg,50133365,BV1Bb4113761,1555932654,2019/4/22,19:30:54,05:21,20963,5233,16647,6091,65499
印度不吃牛又不吃猪，肯德基等快餐店卖什么汉堡？,5902,3344368,//i1.hdslb.com/bfs/archive/7282942e7b469bd774f0f975551333064a2a1c3c.jpg,49719514,BV1Pb411L7ca,1555673443,2019/4/19,19:30:43,05:27,18553,6026,17662,2342,67535
体验印度首条高铁，速度超慢，但是免费食物多！,8006,2247734,//i1.hdslb.com/bfs/archive/fa7673358dff8eb70279e64b4b0c4a65dc7eac46.jpg,49578549,BV1Hb411574z,1555468563,2019/4/17,10:36:3,05:30,20318,4036,16109,2107,53103
中国手机占领一半印度市场？听听印度人怎么说！,6254,1973258,//i2.hdslb.com/bfs/archive/87b77ec566149d4937118edf4fa42adc0cc3eb1e.jpg,49354509,BV19b411L7KE,1555297206,2019/4/15,11:0:6,05:14,11871,3601,14163,2612,48780
实战印度街头小吃！吃一天真会拉肚子吗？,8967,3840172,//i0.hdslb.com/bfs/archive/9ab5df80b6aa62a8a5f5df18b647af462cc9143c.jpg,49075865,BV1Vb411K7XS,1555124445,2019/4/13,11:0:45,05:56,27762,8525,26799,7688,97860
探秘印度医药，真的有牛尿做的药吗？,3465,1209604,//i0.hdslb.com/bfs/archive/970b7377cddc309b1793c0d7daace2a2a86e42a3.jpg,48949609,BV1Lb411M7B9,1554951398,2019/4/11,10:56:38,06:15,11355,2766,15358,1757,37674
走进印度千万美元豪宅，有钱人的生活是怎样的？,14341,2748206,//i2.hdslb.com/bfs/archive/b2e035dc763cc197889c4b43c75706afbcfdac6c.jpg,48748423,BV1db411u7Ld,1554778841,2019/4/9,11:0:41,06:06,24573,9724,29580,8489,72081
印度的牛真的满街走吗？还有5000只老鼠住神庙！,7897,1548689,//i2.hdslb.com/bfs/archive/aec5679a9e0b52a96f235e4b937d16d4eb731354.jpg,48515663,BV1Cb411M784,1554606035,2019/4/7,11:0:35,06:12,22206,3328,14937,4917,45924
吐槽印度各类交通，上巴士全靠跑，车门从不关！,9343,2046322,//i0.hdslb.com/bfs/archive/637fa15d8c2e11c84359911dcdaa06d8d2481ae0.jpg,48302928,BV1bb411g7DD,1554433213,2019/4/5,11:0:13,06:26,23365,4612,18446,5541,54425
云南奇葩蔬菜竟这么多！为啥美国蔬菜品种都一样？,4114,1465708,//i2.hdslb.com/bfs/archive/64a3c510413d36aeecbe9bce6c89731c308e2ff0.jpg,48034188,BV1Wb411p76H,1554174010,2019/4/2,11:0:10,05:16,9723,3411,14100,2374,44197
40元住火车站太空舱酒店值不值？有人住了2个月！,3787,1939694,//i1.hdslb.com/bfs/archive/783919de288b91d3e822fad5df52b00a9ad87595.jpg,47606540,BV1eb411x7KU,1553914846,2019/3/30,11:0:46,05:03,10427,4988,10198,2637,45966
美国方式生吃云南市场上所有蘑菇，会中毒吗？,6494,1465171,//i0.hdslb.com/bfs/archive/be3a2d22ca231969ca923dcae44f8c52c17a70be.jpg,47532085,BV1gb411x7Zm,1553742052,2019/3/28,11:0:52,05:33,20507,4818,23131,5469,46575
出海抓螃蟹竟遇到大风浪，我差一点吐了！,1871,1055396,//i2.hdslb.com/bfs/archive/396ee5b1f607e0a9c417828094d47e9ea119a1ec.jpg,47250654,BV1sb41147xy,1553482801,2019/3/25,11:0:1,06:31,7227,1982,9714,684,31445
赶海回来和阿烽PK做鱼，靠一瓶老干妈能赢吗？,2029,1208641,//i1.hdslb.com/bfs/archive/1f3c91886272eb4ae9190f4840d2efc47140ce5b.jpg,47047801,BV1Jb41177XF,1553310039,2019/3/23,11:0:39,05:49,7059,2047,9921,648,33518
挑战出海捕鱼，一天就捕到2000元的鱼！,3410,1369559,//i2.hdslb.com/bfs/archive/676d82cf668aeca8f3b53b7258b75496fbdf1521.jpg,46934957,BV1Rb411j7xs,1553223658,2019/3/22,11:0:58,06:30,11965,3398,16494,2004,44442
在中国挑战通宵卖烧烤！为啥美国没有这个？,3416,1983403,//i2.hdslb.com/bfs/archive/e6d407814892c54c5635943e69a4b1ffd8d6bccb.jpg,46797630,BV1Rb411E7yi,1553050747,2019/3/20,10:59:7,05:26,11984,4440,17150,1783,53531
在福建最大海鲜市场买了超便宜的鱼，真的好吃吗？,3965,1511300,//i2.hdslb.com/bfs/archive/699ffa20ca226ce540d2b7b310eee69aa60d1eb0.jpg,46523793,BV1cb411n72n,1552793798,2019/3/17,11:36:38,06:06,13195,2611,10849,1598,38636
美国人真的用洗碗机做菜吗？酸汤肥牛也能做！,2163,1170753,//i0.hdslb.com/bfs/archive/27e62a6286770b3661cc821451e72683fa70f076.jpg,46054312,BV19b411e7t8,1552358971,2019/3/12,10:49:31,04:25,4557,2338,9621,1571,30925
整条日本吞拿鱼骨直接吃！这种操作真的好吃吗？,3203,1523479,//i2.hdslb.com/bfs/archive/87b0aac68e083ef125067571e06a6ceea5970a39.jpg,45756171,BV1Ab411i7uv,1552107628,2019/3/9,13:0:28,04:51,7575,2800,10677,1059,37479
池塘污水也能直接喝？美国净水神器有多神！,2875,1087146,//i2.hdslb.com/bfs/archive/b8b98c4bcf8be8a0eb365dba2c4a6cf850b68f4c.jpg,45479428,BV1gb411q7VB,1551840617,2019/3/6,10:50:17,05:07,6579,4353,28994,1170,47441
走进美国最富社区之一，这里竟然肯德基都没有！,7239,2734393,//i2.hdslb.com/bfs/archive/0589d20006b3087615b1fc44ecedd03f78f4d701.jpg,44896824,BV1fb411t767,1551322814,2019/2/28,11:0:14,05:09,9361,8179,20106,3398,60462
他用水蛭吸了我好多血！这是什么奇葩疗法？,5256,1246288,//i1.hdslb.com/bfs/archive/0b51b5175c1095b017ab832add321a146576db2b.jpg,44460460,BV1db411h7BV,1550905604,2019/2/23,15:6:44,05:26,8796,2244,11751,1891,34114
实拍美国枪店，买枪真的如买白菜吗？,8492,2118197,//i1.hdslb.com/bfs/archive/3cdccca482f468a7334758c433a7601e8ccf4fa7.jpg,44151800,BV1Vb411Y7B2,1550637057,2019/2/20,12:30:57,05:39,12424,13411,30941,10351,66137
用超强磁铁在纽约湖里寻宝，真的可以发财吗？,3674,1366316,//i2.hdslb.com/bfs/archive/5c9f9ab72807fac0344f233caabad4f8bf015970.jpg,43733631,BV1wb411m7mF,1550293255,2019/2/16,13:0:55,05:00,10832,2899,15418,1182,41399
